        x_(m)         y_(m)         z_(m)        Bx_(T)        By_(T)        Bz_(T)      Bmod_(T) 
   -2.500E-01    -2.500E-01    -2.500E-01     2.510E-08    -5.935E-08     2.637E-08     6.962E-08 
   -2.500E-01    -2.500E-01     0.000E+00     2.956E-08    -7.326E-08     6.007E-10     7.900E-08 
   -2.500E-01    -2.500E-01     2.500E-01     2.523E-08    -5.999E-08    -2.651E-08     7.027E-08 
   -2.500E-01     0.000E+00    -2.500E-01     1.166E-08    -3.322E-08     1.177E-08     3.712E-08 
   -2.500E-01     0.000E+00     0.000E+00     1.271E-08    -3.822E-08     2.333E-10     4.028E-08 
   -2.500E-01     0.000E+00     2.500E-01     1.141E-08    -3.354E-08    -1.168E-08     3.730E-08 
   -2.500E-01     2.500E-01    -2.500E-01     5.590E-09    -1.947E-08     5.752E-09     2.106E-08 
   -2.500E-01     2.500E-01     0.000E+00     6.153E-09    -2.147E-08     1.310E-10     2.234E-08 
   -2.500E-01     2.500E-01     2.500E-01     5.711E-09    -1.972E-08    -5.682E-09     2.130E-08 
    0.000E+00    -2.500E-01    -2.500E-01    -2.684E-10    -7.206E-08     3.094E-08     7.842E-08 
    0.000E+00    -2.500E-01     0.000E+00     4.721E-10    -9.028E-08     5.698E-10     9.028E-08 
    0.000E+00    -2.500E-01     2.500E-01     5.868E-10    -7.365E-08    -3.115E-08     7.997E-08 
    0.000E+00     0.000E+00    -2.500E-01    -1.812E-10    -3.771E-08     1.308E-08     3.991E-08 
    0.000E+00     0.000E+00     0.000E+00    -3.042E-10    -4.348E-08    -1.946E-10     4.348E-08 
    0.000E+00     0.000E+00     2.500E-01    -4.992E-10    -3.882E-08    -1.335E-08     4.106E-08 
    0.000E+00     2.500E-01    -2.500E-01     7.976E-11    -2.140E-08     6.286E-09     2.230E-08 
    0.000E+00     2.500E-01     0.000E+00     6.967E-12    -2.389E-08     6.520E-11     2.389E-08 
    0.000E+00     2.500E-01     2.500E-01    -2.652E-11    -2.150E-08    -6.164E-09     2.237E-08 
    2.500E-01    -2.500E-01    -2.500E-01    -2.508E-08    -5.871E-08     2.636E-08     6.906E-08 
    2.500E-01    -2.500E-01     0.000E+00    -3.022E-08    -7.289E-08    -5.133E-10     7.891E-08 
    2.500E-01    -2.500E-01     2.500E-01    -2.555E-08    -6.029E-08    -2.744E-08     7.100E-08 
    2.500E-01     0.000E+00    -2.500E-01    -1.136E-08    -3.329E-08     1.164E-08     3.705E-08 
    2.500E-01     0.000E+00     0.000E+00    -1.265E-08    -3.770E-08     1.567E-10     3.977E-08 
    2.500E-01     0.000E+00     2.500E-01    -1.129E-08    -3.319E-08    -1.181E-08     3.699E-08 
    2.500E-01     2.500E-01    -2.500E-01    -5.743E-09    -1.941E-08     5.711E-09     2.104E-08 
    2.500E-01     2.500E-01     0.000E+00    -6.290E-09    -2.142E-08     8.150E-12     2.232E-08 
    2.500E-01     2.500E-01     2.500E-01    -5.655E-09    -1.950E-08    -5.687E-09     2.108E-08 
