        x_(m)         y_(m)         z_(m)        Bx_(T)        By_(T)        Bz_(T)      Bmod_(T) 
   -2.500E-01    -2.500E-01    -2.500E-01    -3.934E-08    -1.056E-08    -1.011E-08     4.197E-08 
   -2.500E-01    -2.500E-01     0.000E+00    -2.401E-08    -6.281E-09    -1.791E-08     3.061E-08 
   -2.500E-01    -2.500E-01     2.500E-01    -1.089E-08    -2.773E-09    -1.484E-08     1.861E-08 
   -2.500E-01     0.000E+00    -2.500E-01    -2.445E-08    -1.793E-08    -6.518E-09     3.101E-08 
   -2.500E-01     0.000E+00     0.000E+00    -1.520E-08    -1.226E-08    -1.231E-08     2.309E-08 
   -2.500E-01     0.000E+00     2.500E-01    -7.547E-09    -6.690E-09    -1.129E-08     1.514E-08 
   -2.500E-01     2.500E-01    -2.500E-01    -1.116E-08    -1.527E-08    -2.621E-09     1.909E-08 
   -2.500E-01     2.500E-01     0.000E+00    -7.324E-09    -1.132E-08    -6.616E-09     1.502E-08 
   -2.500E-01     2.500E-01     2.500E-01    -3.933E-09    -7.090E-09    -7.047E-09     1.074E-08 
    0.000E+00    -2.500E-01    -2.500E-01    -2.035E-08    -2.935E-09    -2.913E-09     2.076E-08 
    0.000E+00    -2.500E-01     0.000E+00    -1.472E-08    -1.796E-09    -7.254E-09     1.651E-08 
    0.000E+00    -2.500E-01     2.500E-01    -8.734E-09    -7.600E-10    -7.864E-09     1.178E-08 
    0.000E+00     0.000E+00    -2.500E-01    -1.464E-08    -7.300E-09    -1.733E-09     1.645E-08 
    0.000E+00     0.000E+00     0.000E+00    -1.094E-08    -5.820E-09    -5.546E-09     1.358E-08 
    0.000E+00     0.000E+00     2.500E-01    -6.741E-09    -3.499E-09    -6.327E-09     9.885E-09 
    0.000E+00     2.500E-01    -2.500E-01    -8.632E-09    -7.963E-09    -8.108E-10     1.177E-08 
    0.000E+00     2.500E-01     0.000E+00    -6.810E-09    -6.400E-09    -3.539E-09     9.993E-09 
    0.000E+00     2.500E-01     2.500E-01    -4.432E-09    -4.417E-09    -4.433E-09     7.669E-09 
    2.500E-01    -2.500E-01    -2.500E-01    -1.088E-08    -6.587E-10    -6.485E-10     1.092E-08 
    2.500E-01    -2.500E-01     0.000E+00    -8.725E-09    -3.851E-10    -3.138E-09     9.280E-09 
    2.500E-01    -2.500E-01     2.500E-01    -6.009E-09    -4.680E-11    -4.040E-09     7.241E-09 
    2.500E-01     0.000E+00    -2.500E-01    -8.844E-09    -3.157E-09    -3.527E-10     9.397E-09 
    2.500E-01     0.000E+00     0.000E+00    -7.258E-09    -2.599E-09    -2.654E-09     8.153E-09 
    2.500E-01     0.000E+00     2.500E-01    -5.123E-09    -1.843E-09    -3.512E-09     6.479E-09 
    2.500E-01     2.500E-01    -2.500E-01    -5.989E-09    -4.029E-09    -9.126E-11     7.218E-09 
    2.500E-01     2.500E-01     0.000E+00    -5.154E-09    -3.540E-09    -1.747E-09     6.492E-09 
    2.500E-01     2.500E-01     2.500E-01    -3.691E-09    -2.592E-09    -2.598E-09     5.205E-09 
