        x_(m)         y_(m)         z_(m)        Bx_(T)        By_(T)        Bz_(T)      Bmod_(T) 
   -2.500E-01    -2.500E-01    -2.500E-01    -6.069E-09     1.156E-10    -4.011E-09     7.276E-09 
   -2.500E-01    -2.500E-01     0.000E+00    -8.780E-09     3.569E-10    -3.100E-09     9.318E-09 
   -2.500E-01    -2.500E-01     2.500E-01    -1.079E-08     7.321E-10    -7.083E-10     1.084E-08 
   -2.500E-01     0.000E+00    -2.500E-01    -5.149E-09     1.801E-09    -3.500E-09     6.482E-09 
   -2.500E-01     0.000E+00     0.000E+00    -7.278E-09     2.549E-09    -2.642E-09     8.152E-09 
   -2.500E-01     0.000E+00     2.500E-01    -8.796E-09     3.145E-09    -3.403E-10     9.348E-09 
   -2.500E-01     2.500E-01    -2.500E-01    -3.757E-09     2.572E-09    -2.595E-09     5.241E-09 
   -2.500E-01     2.500E-01     0.000E+00    -5.122E-09     3.492E-09    -1.790E-09     6.453E-09 
   -2.500E-01     2.500E-01     2.500E-01    -6.008E-09     4.014E-09    -1.210E-10     7.227E-09 
    0.000E+00    -2.500E-01    -2.500E-01    -8.772E-09     8.561E-10    -7.929E-09     1.186E-08 
    0.000E+00    -2.500E-01     0.000E+00    -1.451E-08     1.864E-09    -7.256E-09     1.633E-08 
    0.000E+00    -2.500E-01     2.500E-01    -2.037E-08     2.978E-09    -3.020E-09     2.081E-08 
    0.000E+00     0.000E+00    -2.500E-01    -6.763E-09     3.634E-09    -6.425E-09     1.001E-08 
    0.000E+00     0.000E+00     0.000E+00    -1.103E-08     5.561E-09    -5.593E-09     1.356E-08 
    0.000E+00     0.000E+00     2.500E-01    -1.487E-08     7.158E-09    -1.963E-09     1.662E-08 
    0.000E+00     2.500E-01    -2.500E-01    -4.356E-09     4.414E-09    -4.397E-09     7.602E-09 
    0.000E+00     2.500E-01     0.000E+00    -6.687E-09     6.357E-09    -3.536E-09     9.881E-09 
    0.000E+00     2.500E-01     2.500E-01    -8.663E-09     7.922E-09    -8.646E-10     1.177E-08 
    2.500E-01    -2.500E-01    -2.500E-01    -1.105E-08     2.811E-09    -1.554E-08     1.927E-08 
    2.500E-01    -2.500E-01     0.000E+00    -2.405E-08     6.186E-09    -1.754E-08     3.040E-08 
    2.500E-01    -2.500E-01     2.500E-01    -3.936E-08     1.035E-08    -1.036E-08     4.200E-08 
    2.500E-01     0.000E+00    -2.500E-01    -7.462E-09     6.728E-09    -1.132E-08     1.513E-08 
    2.500E-01     0.000E+00     0.000E+00    -1.547E-08     1.217E-08    -1.224E-08     2.318E-08 
    2.500E-01     0.000E+00     2.500E-01    -2.422E-08     1.775E-08    -5.934E-09     3.061E-08 
    2.500E-01     2.500E-01    -2.500E-01    -3.987E-09     7.030E-09    -7.100E-09     1.076E-08 
    2.500E-01     2.500E-01     0.000E+00    -7.292E-09     1.141E-08    -6.607E-09     1.507E-08 
    2.500E-01     2.500E-01     2.500E-01    -1.093E-08     1.518E-08    -2.607E-09     1.889E-08 
