        x_(m)         y_(m)         z_(m)        Bx_(T)        By_(T)        Bz_(T)      Bmod_(T) 
   -2.500E-01    -2.500E-01    -2.500E-01     2.483E-08    -1.540E-08    -6.180E-08     6.836E-08 
   -2.500E-01    -2.500E-01     0.000E+00     1.084E-08    -4.403E-09    -3.297E-08     3.499E-08 
   -2.500E-01    -2.500E-01     2.500E-01     5.172E-09    -8.674E-10    -1.847E-08     1.920E-08 
   -2.500E-01     0.000E+00    -2.500E-01     1.723E-08    -2.864E-08    -3.747E-08     5.021E-08 
   -2.500E-01     0.000E+00     0.000E+00     8.479E-09    -1.203E-08    -2.417E-08     2.830E-08 
   -2.500E-01     0.000E+00     2.500E-01     4.486E-09    -5.351E-09    -1.504E-08     1.658E-08 
   -2.500E-01     2.500E-01    -2.500E-01     9.997E-09    -2.467E-08    -1.767E-08     3.195E-08 
   -2.500E-01     2.500E-01     0.000E+00     5.722E-09    -1.334E-08    -1.445E-08     2.048E-08 
   -2.500E-01     2.500E-01     2.500E-01     3.374E-09    -7.143E-09    -1.053E-08     1.316E-08 
    0.000E+00    -2.500E-01    -2.500E-01     1.200E-09    -1.903E-08    -7.419E-08     7.660E-08 
    0.000E+00    -2.500E-01     0.000E+00     4.519E-10    -5.138E-09    -3.752E-08     3.788E-08 
    0.000E+00    -2.500E-01     2.500E-01    -2.280E-10    -9.108E-10    -2.036E-08     2.038E-08 
    0.000E+00     0.000E+00    -2.500E-01     1.041E-09    -3.267E-08    -4.496E-08     5.559E-08 
    0.000E+00     0.000E+00     0.000E+00     2.298E-10    -1.360E-08    -2.674E-08     3.000E-08 
    0.000E+00     0.000E+00     2.500E-01    -3.372E-11    -5.772E-09    -1.655E-08     1.753E-08 
    0.000E+00     2.500E-01    -2.500E-01     1.093E-10    -2.816E-08    -1.988E-08     3.447E-08 
    0.000E+00     2.500E-01     0.000E+00     2.725E-11    -1.486E-08    -1.624E-08     2.201E-08 
    0.000E+00     2.500E-01     2.500E-01    -6.705E-11    -7.631E-09    -1.142E-08     1.374E-08 
    2.500E-01    -2.500E-01    -2.500E-01    -2.411E-08    -1.627E-08    -6.212E-08     6.860E-08 
    2.500E-01    -2.500E-01     0.000E+00    -1.093E-08    -4.513E-09    -3.322E-08     3.526E-08 
    2.500E-01    -2.500E-01     2.500E-01    -5.145E-09    -8.156E-10    -1.824E-08     1.897E-08 
    2.500E-01     0.000E+00    -2.500E-01    -1.697E-08    -2.848E-08    -3.800E-08     5.043E-08 
    2.500E-01     0.000E+00     0.000E+00    -8.620E-09    -1.233E-08    -2.445E-08     2.870E-08 
    2.500E-01     0.000E+00     2.500E-01    -4.320E-09    -5.361E-09    -1.509E-08     1.658E-08 
    2.500E-01     2.500E-01    -2.500E-01    -9.541E-09    -2.525E-08    -1.704E-08     3.192E-08 
    2.500E-01     2.500E-01     0.000E+00    -5.698E-09    -1.377E-08    -1.449E-08     2.079E-08 
    2.500E-01     2.500E-01     2.500E-01    -3.372E-09    -7.061E-09    -1.053E-08     1.312E-08 
