        x_(m)         y_(m)         z_(m)        Bx_(T)        By_(T)        Bz_(T)      Bmod_(T) 
   -2.500E-01    -2.500E-01    -2.500E-01    -9.303E-11    -1.118E-08    -6.873E-09     1.313E-08 
   -2.500E-01    -2.500E-01     0.000E+00     1.316E-10    -1.577E-08    -4.946E-09     1.653E-08 
   -2.500E-01    -2.500E-01     2.500E-01     5.850E-10    -1.884E-08    -5.715E-10     1.886E-08 
   -2.500E-01     0.000E+00    -2.500E-01     9.492E-10    -1.628E-08    -1.357E-08     2.122E-08 
   -2.500E-01     0.000E+00     0.000E+00     2.519E-09    -2.690E-08    -1.188E-08     2.952E-08 
   -2.500E-01     0.000E+00     2.500E-01     3.294E-09    -3.512E-08    -3.508E-09     3.545E-08 
   -2.500E-01     2.500E-01    -2.500E-01     3.380E-09    -2.244E-08    -2.722E-08     3.544E-08 
   -2.500E-01     2.500E-01     0.000E+00     8.214E-09    -4.664E-08    -2.998E-08     5.605E-08 
   -2.500E-01     2.500E-01     2.500E-01     1.347E-08    -7.067E-08    -1.404E-08     7.330E-08 
    0.000E+00    -2.500E-01    -2.500E-01     3.052E-09    -9.570E-09    -6.092E-09     1.175E-08 
    0.000E+00    -2.500E-01     0.000E+00     4.275E-09    -1.332E-08    -4.268E-09     1.463E-08 
    0.000E+00    -2.500E-01     2.500E-01     4.947E-09    -1.559E-08    -8.305E-11     1.635E-08 
    0.000E+00     0.000E+00    -2.500E-01     6.240E-09    -1.340E-08    -1.158E-08     1.877E-08 
    0.000E+00     0.000E+00     0.000E+00     9.488E-09    -2.092E-08    -9.456E-09     2.484E-08 
    0.000E+00     0.000E+00     2.500E-01     1.220E-08    -2.678E-08    -2.382E-09     2.952E-08 
    0.000E+00     2.500E-01    -2.500E-01     1.186E-08    -1.579E-08    -2.104E-08     2.886E-08 
    0.000E+00     2.500E-01     0.000E+00     2.146E-08    -3.158E-08    -2.089E-08     4.352E-08 
    0.000E+00     2.500E-01     2.500E-01     2.910E-08    -4.587E-08    -8.450E-09     5.497E-08 
    2.500E-01    -2.500E-01    -2.500E-01     4.637E-09    -6.997E-09    -4.637E-09     9.590E-09 
    2.500E-01    -2.500E-01     0.000E+00     6.045E-09    -9.613E-09    -2.966E-09     1.174E-08 
    2.500E-01    -2.500E-01     2.500E-01     6.897E-09    -1.091E-08     1.495E-10     1.291E-08 
    2.500E-01     0.000E+00    -2.500E-01     8.018E-09    -8.716E-09    -8.065E-09     1.433E-08 
    2.500E-01     0.000E+00     0.000E+00     1.142E-08    -1.330E-08    -6.221E-09     1.860E-08 
    2.500E-01     0.000E+00     2.500E-01     1.369E-08    -1.655E-08    -1.093E-09     2.151E-08 
    2.500E-01     2.500E-01    -2.500E-01     1.318E-08    -8.452E-09    -1.352E-08     2.069E-08 
    2.500E-01     2.500E-01     0.000E+00     2.086E-08    -1.547E-08    -1.201E-08     2.861E-08 
    2.500E-01     2.500E-01     2.500E-01     2.717E-08    -2.215E-08    -3.714E-09     3.525E-08 
