        x_(m)         y_(m)         z_(m)        Bx_(T)        By_(T)        Bz_(T)      Bmod_(T) 
   -2.500E-01    -2.500E-01    -2.500E-01    -1.875E-08     9.310E-10    -5.133E-09     1.946E-08 
   -2.500E-01    -2.500E-01     0.000E+00    -2.047E-08     1.028E-09     2.498E-11     2.049E-08 
   -2.500E-01    -2.500E-01     2.500E-01    -1.864E-08     9.978E-10     5.202E-09     1.938E-08 
   -2.500E-01     0.000E+00    -2.500E-01    -1.540E-08     5.426E-09    -4.614E-09     1.697E-08 
   -2.500E-01     0.000E+00     0.000E+00    -1.662E-08     5.815E-09    -1.214E-10     1.760E-08 
   -2.500E-01     0.000E+00     2.500E-01    -1.529E-08     5.415E-09     4.569E-09     1.686E-08 
   -2.500E-01     2.500E-01    -2.500E-01    -1.072E-08     7.084E-09    -3.341E-09     1.328E-08 
   -2.500E-01     2.500E-01     0.000E+00    -1.158E-08     7.808E-09    -1.932E-11     1.397E-08 
   -2.500E-01     2.500E-01     2.500E-01    -1.066E-08     7.168E-09     3.348E-09     1.328E-08 
    0.000E+00    -2.500E-01    -2.500E-01    -3.361E-08     4.539E-09    -1.061E-08     3.554E-08 
    0.000E+00    -2.500E-01     0.000E+00    -3.722E-08     5.342E-09     1.620E-10     3.760E-08 
    0.000E+00    -2.500E-01     2.500E-01    -3.384E-08     4.821E-09     1.058E-08     3.578E-08 
    0.000E+00     0.000E+00    -2.500E-01    -2.419E-08     1.247E-08    -8.610E-09     2.855E-08 
    0.000E+00     0.000E+00     0.000E+00    -2.742E-08     1.349E-08     1.554E-10     3.056E-08 
    0.000E+00     0.000E+00     2.500E-01    -2.467E-08     1.196E-08     8.636E-09     2.875E-08 
    0.000E+00     2.500E-01    -2.500E-01    -1.454E-08     1.353E-08    -5.714E-09     2.067E-08 
    0.000E+00     2.500E-01     0.000E+00    -1.622E-08     1.484E-08     1.059E-10     2.198E-08 
    0.000E+00     2.500E-01     2.500E-01    -1.467E-08     1.369E-08     5.832E-09     2.090E-08 
    2.500E-01    -2.500E-01    -2.500E-01    -6.389E-08     1.700E-08    -2.467E-08     7.057E-08 
    2.500E-01    -2.500E-01     0.000E+00    -7.549E-08     1.967E-08    -5.131E-10     7.801E-08 
    2.500E-01    -2.500E-01     2.500E-01    -6.267E-08     1.714E-08     2.459E-08     6.947E-08 
    2.500E-01     0.000E+00    -2.500E-01    -3.820E-08     2.930E-08    -1.728E-08     5.115E-08 
    2.500E-01     0.000E+00     0.000E+00    -4.588E-08     3.380E-08    -7.278E-11     5.698E-08 
    2.500E-01     0.000E+00     2.500E-01    -3.779E-08     2.852E-08     1.711E-08     5.035E-08 
    2.500E-01     2.500E-01    -2.500E-01    -1.794E-08     2.544E-08    -9.732E-09     3.261E-08 
    2.500E-01     2.500E-01     0.000E+00    -2.006E-08     2.862E-08    -2.344E-10     3.495E-08 
    2.500E-01     2.500E-01     2.500E-01    -1.785E-08     2.547E-08     9.768E-09     3.260E-08 
