        x_(m)         y_(m)         z_(m)        Bx_(T)        By_(T)        Bz_(T)      Bmod_(T) 
   -2.500E-01    -2.500E-01    -2.500E-01    -5.750E-09    -1.954E-08    -5.651E-09     2.113E-08 
   -2.500E-01    -2.500E-01     0.000E+00    -6.273E-09    -2.142E-08     7.829E-12     2.232E-08 
   -2.500E-01    -2.500E-01     2.500E-01    -5.668E-09    -1.964E-08     5.736E-09     2.124E-08 
   -2.500E-01     0.000E+00    -2.500E-01    -1.127E-08    -3.308E-08    -1.145E-08     3.677E-08 
   -2.500E-01     0.000E+00     0.000E+00    -1.309E-08    -3.824E-08     4.387E-10     4.042E-08 
   -2.500E-01     0.000E+00     2.500E-01    -1.158E-08    -3.346E-08     1.147E-08     3.722E-08 
   -2.500E-01     2.500E-01    -2.500E-01    -2.519E-08    -5.988E-08    -2.566E-08     6.985E-08 
   -2.500E-01     2.500E-01     0.000E+00    -3.041E-08    -7.264E-08    -2.483E-10     7.875E-08 
   -2.500E-01     2.500E-01     2.500E-01    -2.586E-08    -6.101E-08     2.587E-08     7.114E-08 
    0.000E+00    -2.500E-01    -2.500E-01     7.205E-11    -2.142E-08    -6.225E-09     2.231E-08 
    0.000E+00    -2.500E-01     0.000E+00     9.341E-11    -2.378E-08    -1.436E-10     2.378E-08 
    0.000E+00    -2.500E-01     2.500E-01     8.693E-11    -2.145E-08     6.327E-09     2.236E-08 
    0.000E+00     0.000E+00    -2.500E-01    -1.343E-10    -3.862E-08    -1.294E-08     4.073E-08 
    0.000E+00     0.000E+00     0.000E+00     5.064E-11    -4.324E-08    -9.809E-11     4.324E-08 
    0.000E+00     0.000E+00     2.500E-01     2.310E-11    -3.790E-08     1.303E-08     4.008E-08 
    0.000E+00     2.500E-01    -2.500E-01     5.593E-11    -7.227E-08    -3.158E-08     7.887E-08 
    0.000E+00     2.500E-01     0.000E+00    -4.419E-11    -8.977E-08     1.300E-09     8.978E-08 
    0.000E+00     2.500E-01     2.500E-01    -3.058E-10    -7.264E-08     3.058E-08     7.882E-08 
    2.500E-01    -2.500E-01    -2.500E-01     5.654E-09    -1.930E-08    -5.746E-09     2.092E-08 
    2.500E-01    -2.500E-01     0.000E+00     6.137E-09    -2.141E-08     4.051E-11     2.227E-08 
    2.500E-01    -2.500E-01     2.500E-01     5.766E-09    -1.924E-08     5.765E-09     2.090E-08 
    2.500E-01     0.000E+00    -2.500E-01     1.122E-08    -3.311E-08    -1.154E-08     3.682E-08 
    2.500E-01     0.000E+00     0.000E+00     1.244E-08    -3.851E-08    -2.170E-10     4.047E-08 
    2.500E-01     0.000E+00     2.500E-01     1.120E-08    -3.395E-08     1.178E-08     3.764E-08 
    2.500E-01     2.500E-01    -2.500E-01     2.493E-08    -5.987E-08    -2.751E-08     7.045E-08 
    2.500E-01     2.500E-01     0.000E+00     2.999E-08    -7.201E-08    -5.454E-10     7.801E-08 
    2.500E-01     2.500E-01     2.500E-01     2.600E-08    -5.997E-08     2.639E-08     7.049E-08 
